Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season
10,11,Solar,131,Sunday,May,Spring
18,19,Wind,131,Sunday,May,Spring
20,21,Wind,131,Sunday,May,Spring
7,8,Wind,131,Sunday,May,Spring
8,9,Wind,131,Sunday,May,Spring
23,0,Wind,131,Sunday,May,Spring
17,18,Solar,132,Monday,May,Spring
23,0,Wind,132,Monday,May,Spring
14,15,Solar,132,Monday,May,Spring
13,14,Solar,132,Monday,May,Spring
20,21,Wind,132,Monday,May,Spring
16,17,Solar,132,Monday,May,Spring
15,16,Solar,132,Monday,May,Spring
18,19,Solar,132,Monday,May,Spring
10,11,Solar,132,Monday,May,Spring
8,9,Solar,132,Monday,May,Spring
21,22,Wind,132,Monday,May,Spring
19,20,Solar,132,Monday,May,Spring
12,13,Solar,132,Monday,May,Spring
9,10,Solar,132,Monday,May,Spring
7,8,Wind,132,Monday,May,Spring
4,5,Wind,132,Monday,May,Spring
0,1,Wind,132,Monday,May,Spring
1,2,Wind,132,Monday,May,Spring
22,23,Wind,132,Monday,May,Spring
5,6,Wind,132,Monday,May,Spring
2,3,Wind,132,Monday,May,Spring
11,12,Solar,132,Monday,May,Spring
3,4,Wind,132,Monday,May,Spring
6,7,Wind,132,Monday,May,Spring
1,2,Wind,133,Tuesday,May,Spring
13,14,Solar,133,Tuesday,May,Spring
4,5,Wind,133,Tuesday,May,Spring
14,15,Solar,133,Tuesday,May,Spring
12,13,Solar,133,Tuesday,May,Spring
16,17,Solar,133,Tuesday,May,Spring
8,9,Solar,133,Tuesday,May,Spring
2,3,Wind,133,Tuesday,May,Spring
10,11,Solar,133,Tuesday,May,Spring
0,1,Wind,133,Tuesday,May,Spring
5,6,Wind,133,Tuesday,May,Spring
21,22,Wind,133,Tuesday,May,Spring
18,19,Solar,133,Tuesday,May,Spring
11,12,Solar,133,Tuesday,May,Spring
6,7,Wind,133,Tuesday,May,Spring
7,8,Solar,133,Tuesday,May,Spring
9,10,Solar,133,Tuesday,May,Spring
15,16,Solar,133,Tuesday,May,Spring
17,18,Solar,133,Tuesday,May,Spring
19,20,Wind,133,Tuesday,May,Spring
3,4,Wind,133,Tuesday,May,Spring
22,23,Wind,133,Tuesday,May,Spring
20,21,Wind,133,Tuesday,May,Spring
23,0,Wind,133,Tuesday,May,Spring
1,2,Wind,134,Wednesday,May,Spring
4,5,Wind,134,Wednesday,May,Spring
7,8,Solar,134,Wednesday,May,Spring
9,10,Solar,134,Wednesday,May,Spring
11,12,Solar,134,Wednesday,May,Spring
14,15,Solar,134,Wednesday,May,Spring
16,17,Solar,134,Wednesday,May,Spring
17,18,Solar,134,Wednesday,May,Spring
21,22,Wind,134,Wednesday,May,Spring
22,23,Wind,134,Wednesday,May,Spring
8,9,Solar,134,Wednesday,May,Spring
10,11,Solar,134,Wednesday,May,Spring
0,1,Wind,134,Wednesday,May,Spring
5,6,Wind,134,Wednesday,May,Spring
23,0,Wind,134,Wednesday,May,Spring
15,16,Solar,134,Wednesday,May,Spring
19,20,Wind,134,Wednesday,May,Spring
20,21,Wind,134,Wednesday,May,Spring
18,19,Wind,134,Wednesday,May,Spring
13,14,Solar,134,Wednesday,May,Spring
6,7,Wind,134,Wednesday,May,Spring
3,4,Wind,134,Wednesday,May,Spring
2,3,Wind,134,Wednesday,May,Spring
12,13,Solar,134,Wednesday,May,Spring
23,0,Wind,135,Thursday,May,Spring
17,18,Wind,135,Thursday,May,Spring
7,8,Wind,135,Thursday,May,Spring
12,13,Solar,135,Thursday,May,Spring
15,16,Wind,135,Thursday,May,Spring
16,17,Wind,135,Thursday,May,Spring
20,21,Wind,135,Thursday,May,Spring
9,10,Wind,135,Thursday,May,Spring
3,4,Wind,135,Thursday,May,Spring
6,7,Wind,135,Thursday,May,Spring
8,9,Wind,135,Thursday,May,Spring
14,15,Wind,135,Thursday,May,Spring
0,1,Wind,135,Thursday,May,Spring
13,14,Solar,135,Thursday,May,Spring
18,19,Wind,135,Thursday,May,Spring
1,2,Wind,135,Thursday,May,Spring
10,11,Solar,135,Thursday,May,Spring
19,20,Wind,135,Thursday,May,Spring
22,23,Wind,135,Thursday,May,Spring
5,6,Wind,135,Thursday,May,Spring
21,22,Wind,135,Thursday,May,Spring
11,12,Solar,135,Thursday,May,Spring
4,5,Wind,135,Thursday,May,Spring
2,3,Wind,135,Thursday,May,Spring
17,18,Wind,136,Friday,May,Spring
23,0,Wind,136,Friday,May,Spring
10,11,Solar,136,Friday,May,Spring
9,10,Solar,136,Friday,May,Spring
18,19,Wind,136,Friday,May,Spring
8,9,Wind,136,Friday,May,Spring
3,4,Wind,136,Friday,May,Spring
15,16,Solar,136,Friday,May,Spring
2,3,Wind,136,Friday,May,Spring
1,2,Wind,136,Friday,May,Spring
13,14,Solar,136,Friday,May,Spring
0,1,Wind,136,Friday,May,Spring
7,8,Wind,136,Friday,May,Spring
5,6,Wind,136,Friday,May,Spring
19,20,Wind,136,Friday,May,Spring
22,23,Wind,136,Friday,May,Spring
4,5,Wind,136,Friday,May,Spring
20,21,Wind,136,Friday,May,Spring
16,17,Solar,136,Friday,May,Spring
11,12,Solar,136,Friday,May,Spring
12,13,Solar,136,Friday,May,Spring
14,15,Solar,136,Friday,May,Spring
21,22,Wind,136,Friday,May,Spring
6,7,Wind,136,Friday,May,Spring
14,15,Solar,137,Saturday,May,Spring
8,9,Solar,137,Saturday,May,Spring
16,17,Solar,137,Saturday,May,Spring
18,19,Solar,137,Saturday,May,Spring
13,14,Solar,137,Saturday,May,Spring
19,20,Wind,137,Saturday,May,Spring
15,16,Solar,137,Saturday,May,Spring
9,10,Solar,137,Saturday,May,Spring
21,22,Wind,137,Saturday,May,Spring
6,7,Wind,137,Saturday,May,Spring
5,6,Wind,137,Saturday,May,Spring
4,5,Wind,137,Saturday,May,Spring
1,2,Wind,137,Saturday,May,Spring
23,0,Wind,137,Saturday,May,Spring
0,1,Wind,137,Saturday,May,Spring
3,4,Wind,137,Saturday,May,Spring
7,8,Wind,137,Saturday,May,Spring
11,12,Solar,137,Saturday,May,Spring
17,18,Solar,137,Saturday,May,Spring
20,21,Wind,137,Saturday,May,Spring
10,11,Solar,137,Saturday,May,Spring
2,3,Wind,137,Saturday,May,Spring
22,23,Wind,137,Saturday,May,Spring
12,13,Solar,137,Saturday,May,Spring
23,0,Wind,138,Sunday,May,Spring
12,13,Solar,138,Sunday,May,Spring
11,12,Solar,138,Sunday,May,Spring
8,9,Solar,138,Sunday,May,Spring
7,8,Wind,138,Sunday,May,Spring
0,1,Wind,138,Sunday,May,Spring
16,17,Solar,138,Sunday,May,Spring
22,23,Wind,138,Sunday,May,Spring
10,11,Solar,138,Sunday,May,Spring
21,22,Wind,138,Sunday,May,Spring
9,10,Solar,138,Sunday,May,Spring
6,7,Wind,138,Sunday,May,Spring
1,2,Wind,138,Sunday,May,Spring
18,19,Solar,138,Sunday,May,Spring
2,3,Wind,138,Sunday,May,Spring
3,4,Wind,138,Sunday,May,Spring
5,6,Wind,138,Sunday,May,Spring
17,18,Solar,138,Sunday,May,Spring
13,14,Solar,138,Sunday,May,Spring
19,20,Wind,138,Sunday,May,Spring
15,16,Solar,138,Sunday,May,Spring
4,5,Wind,138,Sunday,May,Spring
14,15,Solar,138,Sunday,May,Spring
20,21,Wind,138,Sunday,May,Spring
5,6,Wind,139,Monday,May,Spring
9,10,Solar,139,Monday,May,Spring
11,12,Solar,139,Monday,May,Spring
12,13,Solar,139,Monday,May,Spring
0,1,Wind,139,Monday,May,Spring
4,5,Wind,139,Monday,May,Spring
14,15,Solar,139,Monday,May,Spring
15,16,Solar,139,Monday,May,Spring
21,22,Wind,139,Monday,May,Spring
23,0,Wind,139,Monday,May,Spring
19,20,Wind,139,Monday,May,Spring
18,19,Wind,139,Monday,May,Spring
20,21,Wind,139,Monday,May,Spring
6,7,Wind,139,Monday,May,Spring
2,3,Wind,139,Monday,May,Spring
1,2,Wind,139,Monday,May,Spring
3,4,Wind,139,Monday,May,Spring
7,8,Wind,139,Monday,May,Spring
13,14,Solar,139,Monday,May,Spring
8,9,Wind,139,Monday,May,Spring
10,11,Solar,139,Monday,May,Spring
17,18,Solar,139,Monday,May,Spring
22,23,Wind,139,Monday,May,Spring
16,17,Solar,139,Monday,May,Spring
7,8,Wind,140,Tuesday,May,Spring
8,9,Wind,140,Tuesday,May,Spring
0,1,Wind,140,Tuesday,May,Spring
1,2,Wind,140,Tuesday,May,Spring
3,4,Wind,140,Tuesday,May,Spring
9,10,Solar,140,Tuesday,May,Spring
10,11,Solar,140,Tuesday,May,Spring
14,15,Solar,140,Tuesday,May,Spring
18,19,Wind,140,Tuesday,May,Spring
17,18,Solar,140,Tuesday,May,Spring
16,17,Solar,140,Tuesday,May,Spring
21,22,Wind,140,Tuesday,May,Spring
23,0,Wind,140,Tuesday,May,Spring
22,23,Wind,140,Tuesday,May,Spring
13,14,Solar,140,Tuesday,May,Spring
12,13,Solar,140,Tuesday,May,Spring
4,5,Wind,140,Tuesday,May,Spring
5,6,Wind,140,Tuesday,May,Spring
20,21,Wind,140,Tuesday,May,Spring
2,3,Wind,140,Tuesday,May,Spring
6,7,Wind,140,Tuesday,May,Spring
19,20,Wind,140,Tuesday,May,Spring
15,16,Solar,140,Tuesday,May,Spring
11,12,Solar,140,Tuesday,May,Spring
9,10,Solar,141,Wednesday,May,Spring
20,21,Wind,141,Wednesday,May,Spring
10,11,Solar,141,Wednesday,May,Spring
0,1,Wind,141,Wednesday,May,Spring
6,7,Wind,141,Wednesday,May,Spring
11,12,Solar,141,Wednesday,May,Spring
16,17,Solar,141,Wednesday,May,Spring
21,22,Wind,141,Wednesday,May,Spring
22,23,Wind,141,Wednesday,May,Spring
23,0,Wind,141,Wednesday,May,Spring
7,8,Wind,141,Wednesday,May,Spring
1,2,Wind,141,Wednesday,May,Spring
12,13,Solar,141,Wednesday,May,Spring
5,6,Wind,141,Wednesday,May,Spring
14,15,Solar,141,Wednesday,May,Spring
3,4,Wind,141,Wednesday,May,Spring
13,14,Solar,141,Wednesday,May,Spring
4,5,Wind,141,Wednesday,May,Spring
17,18,Wind,141,Wednesday,May,Spring
18,19,Wind,141,Wednesday,May,Spring
19,20,Wind,141,Wednesday,May,Spring
8,9,Solar,141,Wednesday,May,Spring
2,3,Wind,141,Wednesday,May,Spring
15,16,Solar,141,Wednesday,May,Spring
16,17,Solar,142,Thursday,May,Spring
6,7,Wind,142,Thursday,May,Spring
18,19,Wind,142,Thursday,May,Spring
8,9,Wind,142,Thursday,May,Spring
12,13,Solar,142,Thursday,May,Spring
13,14,Solar,142,Thursday,May,Spring
4,5,Wind,142,Thursday,May,Spring
2,3,Wind,142,Thursday,May,Spring
0,1,Wind,142,Thursday,May,Spring
19,20,Wind,142,Thursday,May,Spring
14,15,Solar,142,Thursday,May,Spring
3,4,Wind,142,Thursday,May,Spring
9,10,Wind,142,Thursday,May,Spring
11,12,Solar,142,Thursday,May,Spring
22,23,Wind,142,Thursday,May,Spring
23,0,Wind,142,Thursday,May,Spring
1,2,Wind,142,Thursday,May,Spring
7,8,Wind,142,Thursday,May,Spring
20,21,Wind,142,Thursday,May,Spring
5,6,Wind,142,Thursday,May,Spring
10,11,Solar,142,Thursday,May,Spring
17,18,Wind,142,Thursday,May,Spring
15,16,Solar,142,Thursday,May,Spring
21,22,Wind,142,Thursday,May,Spring
20,21,Wind,143,Friday,May,Spring
18,19,Solar,143,Friday,May,Spring
13,14,Solar,143,Friday,May,Spring
7,8,Wind,143,Friday,May,Spring
22,23,Wind,143,Friday,May,Spring
14,15,Solar,143,Friday,May,Spring
19,20,Wind,143,Friday,May,Spring
9,10,Solar,143,Friday,May,Spring
6,7,Wind,143,Friday,May,Spring
5,6,Wind,143,Friday,May,Spring
16,17,Solar,143,Friday,May,Spring
12,13,Solar,143,Friday,May,Spring
23,0,Wind,143,Friday,May,Spring
21,22,Wind,143,Friday,May,Spring
17,18,Solar,143,Friday,May,Spring
4,5,Wind,143,Friday,May,Spring
8,9,Solar,143,Friday,May,Spring
15,16,Solar,143,Friday,May,Spring
1,2,Wind,143,Friday,May,Spring
2,3,Wind,143,Friday,May,Spring
10,11,Solar,143,Friday,May,Spring
11,12,Solar,143,Friday,May,Spring
0,1,Wind,143,Friday,May,Spring
3,4,Wind,143,Friday,May,Spring
7,8,Wind,144,Saturday,May,Spring
10,11,Solar,144,Saturday,May,Spring
2,3,Wind,144,Saturday,May,Spring
12,13,Wind,144,Saturday,May,Spring
22,23,Wind,144,Saturday,May,Spring
16,17,Wind,144,Saturday,May,Spring
20,21,Wind,144,Saturday,May,Spring
21,22,Wind,144,Saturday,May,Spring
15,16,Wind,144,Saturday,May,Spring
8,9,Wind,144,Saturday,May,Spring
23,0,Wind,144,Saturday,May,Spring
19,20,Wind,144,Saturday,May,Spring
0,1,Wind,144,Saturday,May,Spring
6,7,Wind,144,Saturday,May,Spring
3,4,Wind,144,Saturday,May,Spring
1,2,Wind,144,Saturday,May,Spring
4,5,Wind,144,Saturday,May,Spring
13,14,Wind,144,Saturday,May,Spring
11,12,Solar,144,Saturday,May,Spring
14,15,Wind,144,Saturday,May,Spring
17,18,Wind,144,Saturday,May,Spring
18,19,Wind,144,Saturday,May,Spring
9,10,Solar,144,Saturday,May,Spring
5,6,Wind,144,Saturday,May,Spring
2,3,Wind,145,Sunday,May,Spring
4,5,Wind,145,Sunday,May,Spring
8,9,Wind,145,Sunday,May,Spring
19,20,Wind,145,Sunday,May,Spring
22,23,Wind,145,Sunday,May,Spring
11,12,Wind,145,Sunday,May,Spring
9,10,Wind,145,Sunday,May,Spring
16,17,Wind,145,Sunday,May,Spring
15,16,Wind,145,Sunday,May,Spring
12,13,Wind,145,Sunday,May,Spring
7,8,Wind,145,Sunday,May,Spring
6,7,Wind,145,Sunday,May,Spring
3,4,Wind,145,Sunday,May,Spring
14,15,Wind,145,Sunday,May,Spring
1,2,Wind,145,Sunday,May,Spring
18,19,Wind,145,Sunday,May,Spring
21,22,Wind,145,Sunday,May,Spring
23,0,Wind,145,Sunday,May,Spring
0,1,Wind,145,Sunday,May,Spring
5,6,Wind,145,Sunday,May,Spring
10,11,Wind,145,Sunday,May,Spring
17,18,Wind,145,Sunday,May,Spring
20,21,Wind,145,Sunday,May,Spring
13,14,Wind,145,Sunday,May,Spring
13,14,Solar,146,Monday,May,Spring
20,21,Wind,146,Monday,May,Spring
9,10,Solar,146,Monday,May,Spring
18,19,Wind,146,Monday,May,Spring
3,4,Wind,146,Monday,May,Spring
2,3,Wind,146,Monday,May,Spring
4,5,Wind,146,Monday,May,Spring
8,9,Wind,146,Monday,May,Spring
11,12,Solar,146,Monday,May,Spring
5,6,Wind,146,Monday,May,Spring
15,16,Solar,146,Monday,May,Spring
16,17,Wind,146,Monday,May,Spring
14,15,Solar,146,Monday,May,Spring
7,8,Wind,146,Monday,May,Spring
0,1,Wind,146,Monday,May,Spring
1,2,Wind,146,Monday,May,Spring
21,22,Wind,146,Monday,May,Spring
6,7,Wind,146,Monday,May,Spring
10,11,Solar,146,Monday,May,Spring
12,13,Solar,146,Monday,May,Spring
19,20,Wind,146,Monday,May,Spring
22,23,Wind,146,Monday,May,Spring
23,0,Wind,146,Monday,May,Spring
17,18,Wind,146,Monday,May,Spring
11,12,Wind,147,Tuesday,May,Spring
3,4,Wind,147,Tuesday,May,Spring
8,9,Wind,147,Tuesday,May,Spring
14,15,Wind,147,Tuesday,May,Spring
20,21,Wind,147,Tuesday,May,Spring
6,7,Wind,147,Tuesday,May,Spring
2,3,Wind,147,Tuesday,May,Spring
7,8,Wind,147,Tuesday,May,Spring
9,10,Wind,147,Tuesday,May,Spring
17,18,Wind,147,Tuesday,May,Spring
22,23,Wind,147,Tuesday,May,Spring
19,20,Wind,147,Tuesday,May,Spring
23,0,Wind,147,Tuesday,May,Spring
0,1,Wind,147,Tuesday,May,Spring
16,17,Wind,147,Tuesday,May,Spring
1,2,Wind,147,Tuesday,May,Spring
4,5,Wind,147,Tuesday,May,Spring
5,6,Wind,147,Tuesday,May,Spring
10,11,Wind,147,Tuesday,May,Spring
12,13,Wind,147,Tuesday,May,Spring
13,14,Wind,147,Tuesday,May,Spring
21,22,Wind,147,Tuesday,May,Spring
15,16,Wind,147,Tuesday,May,Spring
18,19,Wind,147,Tuesday,May,Spring
1,2,Wind,148,Wednesday,May,Spring
10,11,Wind,148,Wednesday,May,Spring
20,21,Wind,148,Wednesday,May,Spring
22,23,Wind,148,Wednesday,May,Spring
15,16,Wind,148,Wednesday,May,Spring
12,13,Wind,148,Wednesday,May,Spring
6,7,Wind,148,Wednesday,May,Spring
16,17,Wind,148,Wednesday,May,Spring
21,22,Wind,148,Wednesday,May,Spring
14,15,Wind,148,Wednesday,May,Spring
4,5,Wind,148,Wednesday,May,Spring
3,4,Wind,148,Wednesday,May,Spring
2,3,Wind,148,Wednesday,May,Spring
17,18,Wind,148,Wednesday,May,Spring
13,14,Wind,148,Wednesday,May,Spring
18,19,Wind,148,Wednesday,May,Spring
23,0,Wind,148,Wednesday,May,Spring
7,8,Wind,148,Wednesday,May,Spring
5,6,Wind,148,Wednesday,May,Spring
9,10,Wind,148,Wednesday,May,Spring
11,12,Wind,148,Wednesday,May,Spring
19,20,Wind,148,Wednesday,May,Spring
8,9,Wind,148,Wednesday,May,Spring
0,1,Wind,148,Wednesday,May,Spring
6,7,Wind,149,Thursday,May,Spring
11,12,Solar,149,Thursday,May,Spring
15,16,Solar,149,Thursday,May,Spring
1,2,Wind,149,Thursday,May,Spring
4,5,Wind,149,Thursday,May,Spring
21,22,Wind,149,Thursday,May,Spring
22,23,Wind,149,Thursday,May,Spring
5,6,Wind,149,Thursday,May,Spring
18,19,Solar,149,Thursday,May,Spring
17,18,Solar,149,Thursday,May,Spring
13,14,Solar,149,Thursday,May,Spring
20,21,Wind,149,Thursday,May,Spring
12,13,Solar,149,Thursday,May,Spring
10,11,Solar,149,Thursday,May,Spring
7,8,Wind,149,Thursday,May,Spring
3,4,Wind,149,Thursday,May,Spring
14,15,Solar,149,Thursday,May,Spring
23,0,Wind,149,Thursday,May,Spring
0,1,Wind,149,Thursday,May,Spring
9,10,Solar,149,Thursday,May,Spring
8,9,Solar,149,Thursday,May,Spring
2,3,Wind,149,Thursday,May,Spring
16,17,Solar,149,Thursday,May,Spring
19,20,Solar,149,Thursday,May,Spring
23,0,Wind,150,Friday,May,Spring
21,22,Wind,150,Friday,May,Spring
0,1,Wind,150,Friday,May,Spring
1,2,Wind,150,Friday,May,Spring
5,6,Wind,150,Friday,May,Spring
16,17,Solar,150,Friday,May,Spring
19,20,Solar,150,Friday,May,Spring
20,21,Wind,150,Friday,May,Spring
18,19,Solar,150,Friday,May,Spring
14,15,Solar,150,Friday,May,Spring
11,12,Solar,150,Friday,May,Spring
3,4,Wind,150,Friday,May,Spring
6,7,Wind,150,Friday,May,Spring
13,14,Solar,150,Friday,May,Spring
22,23,Wind,150,Friday,May,Spring
9,10,Solar,150,Friday,May,Spring
8,9,Solar,150,Friday,May,Spring
7,8,Solar,150,Friday,May,Spring
17,18,Solar,150,Friday,May,Spring
15,16,Solar,150,Friday,May,Spring
10,11,Solar,150,Friday,May,Spring
4,5,Wind,150,Friday,May,Spring
12,13,Solar,150,Friday,May,Spring
2,3,Wind,150,Friday,May,Spring
20,21,Wind,151,Saturday,May,Spring
8,9,Solar,151,Saturday,May,Spring
16,17,Solar,151,Saturday,May,Spring
5,6,Wind,151,Saturday,May,Spring
14,15,Solar,151,Saturday,May,Spring
15,16,Solar,151,Saturday,May,Spring
21,22,Wind,151,Saturday,May,Spring
17,18,Solar,151,Saturday,May,Spring
18,19,Solar,151,Saturday,May,Spring
3,4,Wind,151,Saturday,May,Spring
9,10,Solar,151,Saturday,May,Spring
11,12,Solar,151,Saturday,May,Spring
22,23,Wind,151,Saturday,May,Spring
12,13,Solar,151,Saturday,May,Spring
19,20,Wind,151,Saturday,May,Spring
2,3,Wind,151,Saturday,May,Spring
0,1,Wind,151,Saturday,May,Spring
1,2,Wind,151,Saturday,May,Spring
13,14,Solar,151,Saturday,May,Spring
23,0,Wind,151,Saturday,May,Spring
6,7,Wind,151,Saturday,May,Spring
4,5,Wind,151,Saturday,May,Spring
7,8,Solar,151,Saturday,May,Spring
10,11,Solar,151,Saturday,May,Spring
20,21,Wind,152,Sunday,June,Summer
4,5,Wind,152,Sunday,June,Summer
1,2,Wind,152,Sunday,June,Summer
23,0,Wind,152,Sunday,June,Summer
10,11,Solar,152,Sunday,June,Summer
5,6,Wind,152,Sunday,June,Summer
3,4,Wind,152,Sunday,June,Summer
0,1,Wind,152,Sunday,June,Summer
7,8,Wind,152,Sunday,June,Summer
14,15,Solar,152,Sunday,June,Summer
21,22,Wind,152,Sunday,June,Summer
19,20,Wind,152,Sunday,June,Summer
15,16,Solar,152,Sunday,June,Summer
12,13,Solar,152,Sunday,June,Summer
2,3,Wind,152,Sunday,June,Summer
17,18,Solar,152,Sunday,June,Summer
6,7,Wind,152,Sunday,June,Summer
16,17,Solar,152,Sunday,June,Summer
8,9,Solar,152,Sunday,June,Summer
11,12,Solar,152,Sunday,June,Summer
18,19,Wind,152,Sunday,June,Summer
22,23,Wind,152,Sunday,June,Summer
9,10,Solar,152,Sunday,June,Summer
13,14,Solar,152,Sunday,June,Summer
20,21,Wind,153,Monday,June,Summer
10,11,Solar,153,Monday,June,Summer
3,4,Wind,153,Monday,June,Summer
15,16,Solar,153,Monday,June,Summer
18,19,Solar,153,Monday,June,Summer
21,22,Wind,153,Monday,June,Summer
13,14,Solar,153,Monday,June,Summer
7,8,Wind,153,Monday,June,Summer
23,0,Wind,153,Monday,June,Summer
12,13,Solar,153,Monday,June,Summer
5,6,Wind,153,Monday,June,Summer
22,23,Wind,153,Monday,June,Summer
17,18,Solar,153,Monday,June,Summer
16,17,Solar,153,Monday,June,Summer
9,10,Solar,153,Monday,June,Summer
11,12,Solar,153,Monday,June,Summer
2,3,Wind,153,Monday,June,Summer
14,15,Solar,153,Monday,June,Summer
0,1,Wind,153,Monday,June,Summer
6,7,Wind,153,Monday,June,Summer
1,2,Wind,153,Monday,June,Summer
8,9,Wind,153,Monday,June,Summer
4,5,Wind,153,Monday,June,Summer
19,20,Solar,153,Monday,June,Summer
2,3,Wind,154,Tuesday,June,Summer
5,6,Wind,154,Tuesday,June,Summer
23,0,Wind,154,Tuesday,June,Summer
19,20,Wind,154,Tuesday,June,Summer
3,4,Wind,154,Tuesday,June,Summer
12,13,Wind,154,Tuesday,June,Summer
18,19,Wind,154,Tuesday,June,Summer
8,9,Wind,154,Tuesday,June,Summer
21,22,Wind,154,Tuesday,June,Summer
6,7,Wind,154,Tuesday,June,Summer
20,21,Wind,154,Tuesday,June,Summer
22,23,Wind,154,Tuesday,June,Summer
9,10,Solar,154,Tuesday,June,Summer
16,17,Wind,154,Tuesday,June,Summer
4,5,Wind,154,Tuesday,June,Summer
7,8,Wind,154,Tuesday,June,Summer
0,1,Wind,154,Tuesday,June,Summer
14,15,Wind,154,Tuesday,June,Summer
13,14,Wind,154,Tuesday,June,Summer
10,11,Solar,154,Tuesday,June,Summer
17,18,Wind,154,Tuesday,June,Summer
15,16,Wind,154,Tuesday,June,Summer
1,2,Wind,154,Tuesday,June,Summer
11,12,Wind,154,Tuesday,June,Summer
7,8,Wind,155,Wednesday,June,Summer
20,21,Wind,155,Wednesday,June,Summer
15,16,Solar,155,Wednesday,June,Summer
3,4,Wind,155,Wednesday,June,Summer
2,3,Wind,155,Wednesday,June,Summer
9,10,Wind,155,Wednesday,June,Summer
6,7,Wind,155,Wednesday,June,Summer
5,6,Wind,155,Wednesday,June,Summer
12,13,Solar,155,Wednesday,June,Summer
13,14,Solar,155,Wednesday,June,Summer
1,2,Wind,155,Wednesday,June,Summer
19,20,Wind,155,Wednesday,June,Summer
17,18,Wind,155,Wednesday,June,Summer
21,22,Wind,155,Wednesday,June,Summer
14,15,Solar,155,Wednesday,June,Summer
16,17,Solar,155,Wednesday,June,Summer
11,12,Solar,155,Wednesday,June,Summer
8,9,Wind,155,Wednesday,June,Summer
10,11,Solar,155,Wednesday,June,Summer
23,0,Wind,155,Wednesday,June,Summer
18,19,Wind,155,Wednesday,June,Summer
4,5,Wind,155,Wednesday,June,Summer
22,23,Wind,155,Wednesday,June,Summer
0,1,Wind,155,Wednesday,June,Summer
2,3,Wind,156,Thursday,June,Summer
14,15,Wind,156,Thursday,June,Summer
20,21,Wind,156,Thursday,June,Summer
12,13,Wind,156,Thursday,June,Summer
8,9,Wind,156,Thursday,June,Summer
5,6,Wind,156,Thursday,June,Summer
13,14,Wind,156,Thursday,June,Summer
3,4,Wind,156,Thursday,June,Summer
21,22,Wind,156,Thursday,June,Summer
6,7,Wind,156,Thursday,June,Summer
1,2,Wind,156,Thursday,June,Summer
10,11,Wind,156,Thursday,June,Summer
17,18,Wind,156,Thursday,June,Summer
0,1,Wind,156,Thursday,June,Summer
7,8,Wind,156,Thursday,June,Summer
9,10,Wind,156,Thursday,June,Summer
11,12,Wind,156,Thursday,June,Summer
15,16,Wind,156,Thursday,June,Summer
4,5,Wind,156,Thursday,June,Summer
16,17,Wind,156,Thursday,June,Summer
18,19,Wind,156,Thursday,June,Summer
19,20,Wind,156,Thursday,June,Summer
23,0,Wind,156,Thursday,June,Summer
22,23,Wind,156,Thursday,June,Summer
22,23,Wind,157,Friday,June,Summer
2,3,Wind,157,Friday,June,Summer
1,2,Wind,157,Friday,June,Summer
13,14,Wind,157,Friday,June,Summer
6,7,Wind,157,Friday,June,Summer
0,1,Wind,157,Friday,June,Summer
3,4,Wind,157,Friday,June,Summer
8,9,Wind,157,Friday,June,Summer
18,19,Wind,157,Friday,June,Summer
10,11,Wind,157,Friday,June,Summer
14,15,Wind,157,Friday,June,Summer
15,16,Wind,157,Friday,June,Summer
17,18,Wind,157,Friday,June,Summer
23,0,Wind,157,Friday,June,Summer
21,22,Wind,157,Friday,June,Summer
20,21,Wind,157,Friday,June,Summer
12,13,Wind,157,Friday,June,Summer
9,10,Wind,157,Friday,June,Summer
7,8,Wind,157,Friday,June,Summer
5,6,Wind,157,Friday,June,Summer
16,17,Wind,157,Friday,June,Summer
11,12,Wind,157,Friday,June,Summer
4,5,Wind,157,Friday,June,Summer
19,20,Wind,157,Friday,June,Summer
23,0,Wind,158,Saturday,June,Summer
19,20,Wind,158,Saturday,June,Summer
5,6,Wind,158,Saturday,June,Summer
13,14,Wind,158,Saturday,June,Summer
8,9,Wind,158,Saturday,June,Summer
4,5,Wind,158,Saturday,June,Summer
22,23,Wind,158,Saturday,June,Summer
2,3,Wind,158,Saturday,June,Summer
16,17,Wind,158,Saturday,June,Summer
3,4,Wind,158,Saturday,June,Summer
12,13,Wind,158,Saturday,June,Summer
18,19,Wind,158,Saturday,June,Summer
1,2,Wind,158,Saturday,June,Summer
15,16,Wind,158,Saturday,June,Summer
0,1,Wind,158,Saturday,June,Summer
21,22,Wind,158,Saturday,June,Summer
10,11,Wind,158,Saturday,June,Summer
